SP-[1] Epoch: 1/1000 | Time: 0m07s (Train 0m06s  Val 0m01s) | Train: LR 0.010000000000000002  Loss 0.65  Acc 28.25% | Val: Loss nan  Acc(top1) 37.00% | HA 0.00@0
SP-[1] Epoch: 135/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.45% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 136/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.88% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 137/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.84% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 138/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.21% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 139/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.28% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 140/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 75.96% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 141/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 77.64% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 142/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.28% | Val: Loss nan  Acc(top1) 76.92% | HA 0.00@0

SP-[1] Epoch: 143/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.73% | Val: Loss nan  Acc(top1) 71.06% | HA 0.00@0

SP-[1] Epoch: 144/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.61% | Val: Loss nan  Acc(top1) 69.96% | HA 0.00@0

SP-[1] Epoch: 145/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.52% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 146/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.32% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 147/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 81.13% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 148/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.76% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 149/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.25% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 150/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.04% | Val: Loss nan  Acc(top1) 77.29% | HA 0.00@0

SP-[1] Epoch: 151/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.68% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 152/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.76% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 153/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 78.37% | Val: Loss nan  Acc(top1) 64.84% | HA 0.00@0

SP-[1] Epoch: 154/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.49% | Val: Loss nan  Acc(top1) 78.39% | HA 0.00@0

SP-[1] Epoch: 155/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 78.12% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 156/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.88% | Val: Loss nan  Acc(top1) 79.12% | HA 0.00@0

SP-[1] Epoch: 157/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 80.77% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 158/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 76.56% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 159/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 75.36% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 160/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 72.96% | Val: Loss nan  Acc(top1) 73.99% | HA 0.00@0

SP-[1] Epoch: 161/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 76.32% | Val: Loss nan  Acc(top1) 72.89% | HA 0.00@0

SP-[1] Epoch: 162/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.85% | Val: Loss nan  Acc(top1) 89.74% | HA 0.00@0

SP-[1] Epoch: 163/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 80.17% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 164/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.81% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 165/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.37% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 166/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.44% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 167/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.88% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 168/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.25% | Val: Loss nan  Acc(top1) 77.29% | HA 0.00@0

SP-[1] Epoch: 169/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 78.12% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 170/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.49% | Val: Loss nan  Acc(top1) 78.39% | HA 0.00@0

SP-[1] Epoch: 171/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 77.04% | Val: Loss nan  Acc(top1) 80.22% | HA 0.00@0

SP-[1] Epoch: 172/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.40% | Val: Loss nan  Acc(top1) 80.59% | HA 0.00@0

SP-[1] Epoch: 173/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.32% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 174/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.80% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 175/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 77.40% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 176/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.61% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 177/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 80.05% | Val: Loss nan  Acc(top1) 73.26% | HA 0.00@0

SP-[1] Epoch: 178/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.97% | Val: Loss nan  Acc(top1) 58.61% | HA 0.00@0

SP-[1] Epoch: 179/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.84% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 180/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.21% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 181/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.16% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 182/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.93% | Val: Loss nan  Acc(top1) 78.75% | HA 0.00@0

SP-[1] Epoch: 183/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.37% | Val: Loss nan  Acc(top1) 72.53% | HA 0.00@0

SP-[1] Epoch: 184/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.85% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 185/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.73% | Val: Loss nan  Acc(top1) 59.34% | HA 0.00@0

SP-[1] Epoch: 186/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.76% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 187/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.12% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 188/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.85% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 189/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.93% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 190/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 81.49% | Val: Loss nan  Acc(top1) 76.56% | HA 0.00@0

SP-[1] Epoch: 191/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 76.44% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 192/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 77.40% | Val: Loss nan  Acc(top1) 79.85% | HA 0.00@0

SP-[1] Epoch: 193/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 79.93% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 194/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.21% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 195/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 77.16% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 196/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 80.29% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 197/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 79.33% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 198/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.85% | Val: Loss nan  Acc(top1) 88.64% | HA 0.00@0

SP-[1] Epoch: 199/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 79.69% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 200/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 78.12% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 201/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.61% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 202/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.57% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 203/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.45% | Val: Loss nan  Acc(top1) 76.56% | HA 0.00@0

SP-[1] Epoch: 204/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 76.56% | Val: Loss nan  Acc(top1) 76.92% | HA 0.00@0

SP-[1] Epoch: 205/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 77.88% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 206/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.81% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 207/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.25% | Val: Loss nan  Acc(top1) 69.23% | HA 0.00@0

SP-[1] Epoch: 208/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.21% | Val: Loss nan  Acc(top1) 78.75% | HA 0.00@0

SP-[1] Epoch: 209/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.16% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 210/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.68% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 211/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 79.81% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 212/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.93% | Val: Loss nan  Acc(top1) 80.22% | HA 0.00@0

SP-[1] Epoch: 213/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.52% | Val: Loss nan  Acc(top1) 75.82% | HA 0.00@0

SP-[1] Epoch: 214/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.21% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 215/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 80.53% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 216/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 81.25% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 217/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 81.25% | Val: Loss nan  Acc(top1) 79.12% | HA 0.00@0

SP-[1] Epoch: 218/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 80.41% | Val: Loss nan  Acc(top1) 80.59% | HA 0.00@0

SP-[1] Epoch: 219/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.33% | Val: Loss nan  Acc(top1) 75.82% | HA 0.00@0

SP-[1] Epoch: 220/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 81.01% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 221/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 80.53% | Val: Loss nan  Acc(top1) 80.59% | HA 0.00@0

SP-[1] Epoch: 222/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.49% | Val: Loss nan  Acc(top1) 76.56% | HA 0.00@0

SP-[1] Epoch: 223/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 80.65% | Val: Loss nan  Acc(top1) 78.39% | HA 0.00@0

SP-[1] Epoch: 224/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.12% | Val: Loss nan  Acc(top1) 79.85% | HA 0.00@0

SP-[1] Epoch: 225/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 76.92% | Val: Loss nan  Acc(top1) 69.60% | HA 0.00@0

SP-[1] Epoch: 226/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.45% | Val: Loss nan  Acc(top1) 77.29% | HA 0.00@0

SP-[1] Epoch: 227/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.73% | Val: Loss nan  Acc(top1) 80.59% | HA 0.00@0

SP-[1] Epoch: 228/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.09% | Val: Loss nan  Acc(top1) 80.59% | HA 0.00@0

SP-[1] Epoch: 229/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.68% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 230/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.21% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 231/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.97% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 232/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 79.21% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 233/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.37% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 234/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.85% | Val: Loss nan  Acc(top1) 60.07% | HA 0.00@0

SP-[1] Epoch: 235/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 81.73% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 236/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.93% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 237/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 81.01% | Val: Loss nan  Acc(top1) 74.73% | HA 0.00@0

SP-[1] Epoch: 238/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.25% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 239/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.69% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 240/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.73% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 241/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 80.65% | Val: Loss nan  Acc(top1) 58.24% | HA 0.00@0

SP-[1] Epoch: 242/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 80.05% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 243/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.93% | Val: Loss nan  Acc(top1) 77.29% | HA 0.00@0

SP-[1] Epoch: 244/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.28% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 245/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 78.12% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 246/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.45% | Val: Loss nan  Acc(top1) 74.36% | HA 0.00@0

SP-[1] Epoch: 247/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 76.68% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 248/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 75.72% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 249/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.85% | Val: Loss nan  Acc(top1) 79.85% | HA 0.00@0

SP-[1] Epoch: 250/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 79.81% | Val: Loss nan  Acc(top1) 88.64% | HA 0.00@0

SP-[1] Epoch: 251/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 81.01% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 252/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.69% | Val: Loss nan  Acc(top1) 75.09% | HA 0.00@0

SP-[1] Epoch: 253/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.61% | Val: Loss nan  Acc(top1) 75.09% | HA 0.00@0

SP-[1] Epoch: 254/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 79.93% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 255/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 77.04% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 256/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 80.29% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 257/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 80.05% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 258/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.37% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 259/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.85% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 260/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.45% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 261/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 81.13% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 262/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.85% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 263/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 79.69% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 264/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 77.76% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 265/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 79.93% | Val: Loss nan  Acc(top1) 79.85% | HA 0.00@0

SP-[1] Epoch: 266/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 82.09% | Val: Loss nan  Acc(top1) 76.56% | HA 0.00@0

SP-[1] Epoch: 267/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 80.65% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 268/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 80.53% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

