SP-[1] Epoch: 1/800 | Time: 0m06s (Train 0m05s  Val 0m01s) | Train: LR 0.010000000000000002  Loss 0.68  Acc 25.84% | Val: Loss nan  Acc(top1) 16.86% | HA 0.00@0
SP-[1] Epoch: 136/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 74.40% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 137/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.16% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 138/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 76.20% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 139/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 72.96% | Val: Loss nan  Acc(top1) 87.74% | HA 0.00@0

SP-[1] Epoch: 140/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.52% | Val: Loss nan  Acc(top1) 86.59% | HA 0.00@0

SP-[1] Epoch: 141/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.36% | Val: Loss nan  Acc(top1) 86.21% | HA 0.00@0

SP-[1] Epoch: 142/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.04% | Val: Loss nan  Acc(top1) 86.21% | HA 0.00@0

SP-[1] Epoch: 143/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.28% | Val: Loss nan  Acc(top1) 86.59% | HA 0.00@0

SP-[1] Epoch: 144/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 76.56% | Val: Loss nan  Acc(top1) 86.21% | HA 0.00@0

SP-[1] Epoch: 145/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.40% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 146/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.40% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 147/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.48% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 148/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.36% | Val: Loss nan  Acc(top1) 86.21% | HA 0.00@0

SP-[1] Epoch: 149/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.72% | Val: Loss nan  Acc(top1) 87.36% | HA 0.00@0

SP-[1] Epoch: 150/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.68% | Val: Loss nan  Acc(top1) 86.59% | HA 0.00@0

SP-[1] Epoch: 151/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 77.16% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 152/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 75.48% | Val: Loss nan  Acc(top1) 85.06% | HA 0.00@0

SP-[1] Epoch: 153/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 76.32% | Val: Loss nan  Acc(top1) 86.21% | HA 0.00@0

SP-[1] Epoch: 154/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.72% | Val: Loss nan  Acc(top1) 86.97% | HA 0.00@0

SP-[1] Epoch: 155/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.56% | Val: Loss nan  Acc(top1) 88.12% | HA 0.00@0

SP-[1] Epoch: 156/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.96% | Val: Loss nan  Acc(top1) 85.44% | HA 0.00@0

SP-[1] Epoch: 157/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.12% | Val: Loss nan  Acc(top1) 85.82% | HA 0.00@0

SP-[1] Epoch: 158/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.88% | Val: Loss nan  Acc(top1) 84.29% | HA 0.00@0

SP-[1] Epoch: 159/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 78.25% | Val: Loss nan  Acc(top1) 85.44% | HA 0.00@0

SP-[1] Epoch: 160/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.40% | Val: Loss nan  Acc(top1) 86.59% | HA 0.00@0

SP-[1] Epoch: 161/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.36% | Val: Loss nan  Acc(top1) 86.59% | HA 0.00@0

